brood_year,year,tag_code,tag_other,species,trap_date,sex,origin,fork_length,age,final_age,ad_clip,cwt
BY15,2015,3DD.00775540BC,NA,ST,2014-08-22T00:00:00Z,F,W,69,R.2,NA,NA,NA
BY15,2015,3DD.00775540BD,NA,ST,2014-08-15T00:00:00Z,F,H,58,1.1,3,AD,SN
BY15,2015,3DD.00775540C6,NA,ST,2014-08-22T00:00:00Z,F,H,56,1.1,3,AD,SN
BY15,2015,3DD.00775540CB,NA,ST,2014-10-03T00:00:00Z,F,W,67,2.2,5,NA,NA
BY15,2015,3DD.00775540CD,NA,ST,2014-07-23T00:00:00Z,M,W,59,2.1,4,NA,NA
BY15,2015,3DD.00775540D5,NA,ST,2014-09-24T00:00:00Z,M,H,77,1.2,4,AD,NA
BY15,2015,3DD.00775540DB,NA,ST,2014-10-10T00:00:00Z,M,H,55,1.1,3,AD,NA
BY15,2015,3DD.00775540DC,NA,ST,2014-08-27T00:00:00Z,F,H,66,1.2,4,NA,SN
BY15,2015,3DD.00775540DD,NA,ST,2014-09-10T00:00:00Z,F,W,74,2.2,5,NA,NA
BY15,2015,3DD.00775540F7,NA,ST,2014-09-26T00:00:00Z,M,H,59,1.1,3,AD,NA
BY15,2015,3DD.00775540FA,NA,ST,2014-09-16T00:00:00Z,M,W,52,2.1,4,NA,NA
BY15,2015,3DD.007755411F,NA,ST,2014-09-22T00:00:00Z,F,H,67,1.2,4,AD,NA
BY15,2015,3DD.0077554120,NA,ST,2014-09-29T00:00:00Z,F,W,70,2.2,5,NA,NA
BY15,2015,3DD.0077554134,NA,ST,2014-08-13T00:00:00Z,M,H,56,1.1,3,AD,SN
BY15,2015,3DD.0077554135,NA,ST,2014-07-28T00:00:00Z,M,W,83,2.2,5,NA,NA
BY15,2015,3DD.007755413B,NA,ST,2014-09-19T00:00:00Z,M,H,72,1.2,4,AD,SN
BY15,2015,3DD.007755415C,NA,ST,2014-10-31T00:00:00Z,F,W,71,1.2,4,NA,NA
BY15,2015,3DD.0077554185,NA,ST,2014-10-03T00:00:00Z,F,H,68,1.2,4,AD,NA
BY15,2015,3DD.00775541BC,NA,ST,2014-08-01T00:00:00Z,F,W,55,2.1,4,NA,NA
BY15,2015,3DD.00775541C1,NA,ST,2014-09-26T00:00:00Z,F,H,70,1.2,4,NA,NA
BY15,2015,3DD.00775541CA,NA,ST,2014-09-12T00:00:00Z,F,H,67,1.2,4,AD,SN
BY15,2015,3DD.00775541DB,NA,ST,2014-09-22T00:00:00Z,F,H,60,1.1,3,AD,NA
BY15,2015,3DD.0077554204,NA,ST,2014-07-21T00:00:00Z,F,H,66,1.2,4,NA,NA
BY15,2015,3DD.0077554206,NA,ST,2014-08-11T00:00:00Z,M,W,76,2.2,5,NA,NA
BY15,2015,3DD.007755421D,NA,ST,2014-09-08T00:00:00Z,F,W,74,2.2,5,NA,NA
BY15,2015,3DD.007755421F,NA,ST,2014-09-19T00:00:00Z,F,W,76,2.2,5,NA,NA
BY15,2015,3DD.0077554239,NA,ST,2014-09-12T00:00:00Z,M,W,63,2.1,4,NA,NA
BY15,2015,3DD.007755423E,NA,ST,2014-09-10T00:00:00Z,M,W,54,2.1,4,NA,NA
BY15,2015,3DD.007755423F,NA,ST,2014-08-11T00:00:00Z,F,H,70,1.2,4,NA,NA
BY15,2015,3DD.0077554254,NA,ST,2014-09-26T00:00:00Z,M,H,61,1.1,3,AD,SN
BY15,2015,3DD.0077554257,NA,ST,2014-09-10T00:00:00Z,F,H,71,1.2,4,AD,NA
BY15,2015,3DD.007755425A,NA,ST,2014-08-18T00:00:00Z,F,W,68,2.2,5,NA,NA
BY15,2015,3DD.007755426A,NA,ST,2014-09-19T00:00:00Z,F,H,63,1.2,4,AD,NA
BY15,2015,3DD.007755426F,NA,ST,2014-08-18T00:00:00Z,M,H,68,1.2,4,AD,NA
BY15,2015,3DD.0077554274,NA,ST,2014-08-20T00:00:00Z,M,H,54,1.1,3,NA,SN
BY15,2015,3DD.0077554275,NA,ST,2014-08-15T00:00:00Z,M,H,59,2.1,4,NA,NA
BY15,2015,3DD.007755454E,NA,ST,2014-08-04T00:00:00Z,M,W,73,2.2,5,NA,NA
BY15,2015,3DD.0077554559,NA,ST,2014-09-16T00:00:00Z,F,H,64,1.2,4,NA,NA
BY15,2015,3DD.0077554561,NA,ST,2014-07-25T00:00:00Z,F,W,70,2.2,5,NA,NA
BY15,2015,3DD.0077554563,NA,ST,2014-10-08T00:00:00Z,M,H,59,1.1,3,AD,NA
BY15,2015,3DD.0077554565,NA,ST,2014-08-01T00:00:00Z,F,H,58,1.1,3,AD,NA
BY15,2015,3DD.0077554569,NA,ST,2014-10-13T00:00:00Z,F,H,64,1.1,3,NA,NA
BY15,2015,3DD.007755456D,NA,ST,2014-08-08T00:00:00Z,F,H,73,1.2,4,AD,SN
BY15,2015,3DD.0077554571,NA,ST,2014-10-03T00:00:00Z,F,H,83,1.2,4,AD,NA
BY15,2015,3DD.0077554581,NA,ST,2014-08-01T00:00:00Z,M,H,54,1.1,3,AD,SN
BY15,2015,3DD.0077554588,NA,ST,2014-09-05T00:00:00Z,F,W,68,2.2,5,NA,NA
BY15,2015,3DD.007755459C,NA,ST,2014-09-24T00:00:00Z,M,H,58,1.1,3,AD,NA
BY15,2015,3DD.00775545E0,NA,ST,2014-08-18T00:00:00Z,M,H,51,1.1,3,AD,NA
BY15,2015,3DD.00775545EE,NA,ST,2014-08-18T00:00:00Z,F,H,64,1.2,4,AD,SN
BY15,2015,3DD.00775545F6,NA,ST,2014-08-20T00:00:00Z,F,W,76,2.2,5,NA,NA
BY15,2015,3DD.00775545F7,NA,ST,2014-09-26T00:00:00Z,F,H,73,1.2,4,AD,NA
BY15,2015,3DD.0077554654,NA,ST,2014-08-04T00:00:00Z,F,H,66,R.2,NA,AD,NA
BY15,2015,3DD.0077554664,NA,ST,2014-08-08T00:00:00Z,F,H,68,1.2,4,AD,NA
BY15,2015,3DD.0077554698,NA,ST,2014-08-20T00:00:00Z,F,H,67,1.2,4,AD,NA
BY15,2015,3DD.00775546A0,NA,ST,2014-09-10T00:00:00Z,F,H,73,1.2,4,AD,NA
BY15,2015,3DD.00775546CB,NA,ST,2014-09-16T00:00:00Z,M,H,72,1.2,4,AD,NA
BY15,2015,3DD.00775546CC,NA,ST,2014-08-18T00:00:00Z,M,H,55,1.1,3,AD,NA
BY15,2015,3DD.00775546CE,NA,ST,2014-09-29T00:00:00Z,F,H,80,1.2,4,AD,SN
BY15,2015,3DD.00775546D2,NA,ST,2014-09-03T00:00:00Z,F,H,64,1.2,4,AD,NA
BY15,2015,3DD.00775546E6,NA,ST,2014-09-29T00:00:00Z,F,H,72,1.2,4,NA,SN
BY15,2015,3DD.00775546EA,NA,ST,2014-08-08T00:00:00Z,M,W,54,3.1,5,NA,NA
BY15,2015,3DD.00775546F0,NA,ST,2014-09-24T00:00:00Z,F,W,65,2.2,5,NA,NA
BY15,2015,3DD.00775546F5,NA,ST,2014-09-22T00:00:00Z,M,H,68,1.2,4,AD,NA
BY15,2015,3DD.0077554701,NA,ST,2014-08-18T00:00:00Z,F,W,75,2.2,5,NA,NA
BY15,2015,3DD.007755470E,NA,ST,2014-09-19T00:00:00Z,M,H,55,1.1,3,AD,NA
BY15,2015,3DD.0077554730,NA,ST,2014-09-12T00:00:00Z,F,W,73,2.2,5,NA,NA
BY15,2015,3DD.0077554738,NA,ST,2014-08-06T00:00:00Z,F,H,66,1.2,4,NA,NA
BY15,2015,3DD.0077554750,NA,ST,2014-07-18T00:00:00Z,F,H,71,1.2,4,AD,NA
BY15,2015,3DD.0077554753,NA,ST,2014-08-01T00:00:00Z,F,H,68,1.2,4,AD,NA
BY15,2015,3DD.0077554756,NA,ST,2014-09-02T00:00:00Z,F,W,75,2.2,5,NA,NA
BY15,2015,3DD.0077554762,NA,ST,2014-09-10T00:00:00Z,F,W,54,2.1,4,NA,NA
BY15,2015,3DD.0077554782,NA,ST,2014-08-18T00:00:00Z,F,H,71,1.2,4,AD,NA
BY15,2015,3DD.0077554799,NA,ST,2014-09-22T00:00:00Z,F,H,55,1.1,3,AD,NA
BY15,2015,3DD.007755479B,NA,ST,2014-09-16T00:00:00Z,F,H,68,1.2,4,AD,SN
BY15,2015,3DD.00775547D0,NA,ST,2014-10-17T00:00:00Z,M,H,79,1.2,4,AD,NA
BY15,2015,3DD.00775547E9,NA,ST,2014-09-02T00:00:00Z,F,W,63,2.2S,6,NA,NA
BY15,2015,3DD.00775547F1,NA,ST,2014-08-25T00:00:00Z,M,W,60,2.1,4,NA,NA
BY15,2015,3DD.00775547F4,NA,ST,2014-09-19T00:00:00Z,F,H,73,1.2,4,AD,NA
BY15,2015,3DD.0077554867,NA,ST,2014-08-01T00:00:00Z,M,H,57,2.1,4,NA,NA
BY15,2015,3DD.0077554869,NA,ST,2014-09-29T00:00:00Z,F,H,56,1.1,3,NA,NA
BY15,2015,3DD.0077554877,NA,ST,2014-09-26T00:00:00Z,F,H,73,1.2,4,AD,NA
BY15,2015,3DD.007755487C,NA,ST,2014-09-10T00:00:00Z,F,H,69,1.2,4,AD,NA
BY15,2015,3DD.0077554881,NA,ST,2014-09-05T00:00:00Z,M,H,65,1.2,4,NA,NA
BY15,2015,3DD.0077554885,NA,ST,2014-07-23T00:00:00Z,M,H,56,1.1,3,NA,NA
BY15,2015,3DD.0077554886,NA,ST,2014-09-12T00:00:00Z,M,W,76,R.2,NA,NA,NA
BY15,2015,3DD.007755488A,NA,ST,2014-08-29T00:00:00Z,F,W,76,2.2,5,NA,NA
BY15,2015,3DD.0077554896,NA,ST,2014-08-15T00:00:00Z,F,H,76,1.2,4,AD,NA
BY15,2015,3DD.007755489B,NA,ST,2014-09-19T00:00:00Z,M,H,53,1.1,3,AD,SN
BY15,2015,3DD.00775548A5,NA,ST,2014-08-25T00:00:00Z,M,W,57,R.1,NA,NA,NA
BY15,2015,3DD.00775548AB,NA,ST,2014-10-08T00:00:00Z,M,H,70,1.2,4,AD,NA
BY15,2015,3DD.00775548AF,NA,ST,2014-10-01T00:00:00Z,F,H,56,1.1,3,AD,NA
BY15,2015,3DD.00775548F1,NA,ST,2014-10-10T00:00:00Z,M,H,68,1.2,4,AD,NA
BY15,2015,3DD.00775548F6,NA,ST,2014-09-22T00:00:00Z,F,H,64,1.2,4,AD,NA
BY15,2015,3DD.00775548FA,NA,ST,2014-09-15T00:00:00Z,F,H,65,1.2,4,AD,NA
BY15,2015,3DD.00775548FF,NA,ST,2014-11-07T00:00:00Z,M,W,59,3.1,5,NA,NA
BY15,2015,3DD.0077554901,NA,ST,2014-10-10T00:00:00Z,M,H,57,1.1,3,AD,NA
BY15,2015,3DD.0077554903,NA,ST,2014-08-15T00:00:00Z,F,H,71,1.2,4,NA,NA
BY15,2015,3DD.0077554911,NA,ST,2014-09-24T00:00:00Z,M,H,59,1.1,3,AD,SN
BY15,2015,3DD.0077554916,NA,ST,2014-10-03T00:00:00Z,F,H,56,1.1,3,AD,NA
BY15,2015,3DD.0077554937,NA,ST,2014-09-10T00:00:00Z,F,H,70,1.2,4,NA,NA
BY15,2015,3DD.0077554938,NA,ST,2014-09-15T00:00:00Z,F,H,54,1.1,3,NA,SN
BY15,2015,3DD.0077554952,NA,ST,2014-08-08T00:00:00Z,M,H,58,1.1,3,AD,NA
BY15,2015,3DD.0077554956,NA,ST,2014-08-27T00:00:00Z,M,H,63,1.2,4,AD,SN
BY15,2015,3DD.0077554958,NA,ST,2014-10-06T00:00:00Z,M,H,61,R.1,NA,AD,NA
BY15,2015,3DD.0077554998,NA,ST,2014-08-20T00:00:00Z,F,W,60,2.2,5,NA,NA
BY15,2015,3DD.00775549AA,NA,ST,2014-08-29T00:00:00Z,M,H,58,1.1,3,AD,NA
BY15,2015,3DD.00775549C1,NA,ST,2014-08-01T00:00:00Z,F,W,65,2.2,5,NA,NA
BY15,2015,3DD.00775549C4,NA,ST,2014-08-01T00:00:00Z,F,W,66,2.2,5,NA,NA
BY15,2015,3DD.00775549D8,NA,ST,2014-08-20T00:00:00Z,F,W,53,3.1,5,NA,NA
BY15,2015,3DD.00775549DC,NA,ST,2014-09-08T00:00:00Z,F,W,57,3.1,5,NA,NA
BY15,2015,3DD.00775549DD,NA,ST,2014-09-24T00:00:00Z,M,H,57,1.1,3,AD,NA
BY15,2015,3DD.00775549E2,NA,ST,2014-09-02T00:00:00Z,M,W,63,2.1,4,NA,NA
BY15,2015,3DD.00775549E8,NA,ST,2014-09-22T00:00:00Z,F,H,69,1.2,4,AD,NA
BY15,2015,3DD.00775549ED,NA,ST,2014-09-22T00:00:00Z,F,H,71,1.2,4,AD,NA
BY15,2015,3DD.00775549FD,NA,ST,2014-09-03T00:00:00Z,F,H,54,1.1,3,AD,NA
BY15,2015,3DD.00775549FE,NA,ST,2014-07-18T00:00:00Z,M,H,76,1.2,4,AD,NA
BY15,2015,3DD.0077554A15,NA,ST,2014-09-10T00:00:00Z,F,H,55,1.1,3,AD,NA
BY15,2015,3DD.0077554A25,NA,ST,2014-08-13T00:00:00Z,M,W,58,2.1,4,NA,NA
BY15,2015,3DD.0077554A33,NA,ST,2014-08-04T00:00:00Z,M,W,65,2.1,4,NA,NA
BY15,2015,3DD.0077554A39,NA,ST,2014-09-15T00:00:00Z,F,W,71,2.2,5,NA,NA
BY15,2015,3DD.0077554A42,NA,ST,2014-09-22T00:00:00Z,M,W,59,R.1,NA,NA,NA
BY15,2015,3DD.0077554A44,NA,ST,2014-09-22T00:00:00Z,M,W,62,3.1,5,NA,NA
BY15,2015,3DD.0077554A49,NA,ST,2014-09-15T00:00:00Z,F,H,64,1.2,4,AD,NA
BY15,2015,3DD.0077554A54,NA,ST,2014-08-29T00:00:00Z,M,W,74,2.2,5,NA,NA
BY15,2015,3DD.0077554A5F,NA,ST,2014-08-01T00:00:00Z,F,H,69,1.2,4,AD,NA
BY15,2015,3DD.0077554A62,NA,ST,2014-09-15T00:00:00Z,M,W,62,3.1,5,NA,NA
BY15,2015,3DD.0077554A65,NA,ST,2014-09-24T00:00:00Z,F,H,56,1.1,3,AD,NA
BY15,2015,3DD.0077554A68,NA,ST,2014-09-15T00:00:00Z,F,H,67,1.2,4,AD,NA
BY15,2015,3DD.0077554A76,NA,ST,2014-08-18T00:00:00Z,F,H,68,1.2,4,NA,SN
BY15,2015,3DD.0077554A8E,NA,ST,2014-08-27T00:00:00Z,M,H,66,1.2,4,AD,NA
BY15,2015,3DD.0077554A98,NA,ST,2014-09-26T00:00:00Z,F,H,59,1.1,3,AD,NA
BY15,2015,3DD.0077554A9C,NA,ST,2014-07-28T00:00:00Z,F,W,59,2.1,4,NA,NA
BY15,2015,3DD.0077554A9D,NA,ST,2014-07-30T00:00:00Z,M,W,67,2.2,5,NA,NA
BY15,2015,3DD.0077554A9E,NA,ST,2014-08-01T00:00:00Z,F,H,75,1.2,4,AD,NA
BY15,2015,3DD.0077554AA1,NA,ST,2014-09-16T00:00:00Z,F,H,69,1.2,4,AD,NA
BY15,2015,3DD.0077554AA5,NA,ST,2014-09-16T00:00:00Z,F,H,74,1.2,4,AD,NA
BY15,2015,3DD.0077554AAC,NA,ST,2014-09-29T00:00:00Z,M,H,76,1.2,4,AD,NA
BY15,2015,3DD.0077554AB6,NA,ST,2014-09-10T00:00:00Z,M,W,57,2.1,4,NA,NA
BY15,2015,3DD.0077554AC7,NA,ST,2014-07-30T00:00:00Z,M,W,74,2.2,5,NA,NA
BY15,2015,3DD.0077554ACB,NA,ST,2014-09-22T00:00:00Z,F,H,67,1.2,4,AD,NA
BY15,2015,3DD.0077554AD8,NA,ST,2014-09-26T00:00:00Z,M,H,79,1.2,4,AD,NA
BY15,2015,3DD.0077554AEC,NA,ST,2014-09-03T00:00:00Z,F,H,69,1.2,4,AD,NA
BY15,2015,3DD.0077554AF1,NA,ST,2014-09-15T00:00:00Z,F,H,66,1.2,4,AD,NA
BY15,2015,3DD.0077554AF5,NA,ST,2014-08-22T00:00:00Z,F,W,60,2.1S,5,NA,NA
BY15,2015,3DD.0077554AF6,NA,ST,2014-07-30T00:00:00Z,F,W,75,2.2,5,NA,NA
BY15,2015,3DD.0077554B02,NA,ST,2014-09-22T00:00:00Z,F,W,66,2.2,5,NA,NA
BY15,2015,3DD.0077554B03,NA,ST,2014-08-04T00:00:00Z,F,H,63,1.2,4,AD,NA
BY15,2015,3DD.0077554B08,NA,ST,2014-08-18T00:00:00Z,F,H,70,1.2,4,AD,NA
BY15,2015,3DD.0077554B2D,NA,ST,2014-08-08T00:00:00Z,M,W,66,2.2,5,NA,NA
BY15,2015,3DD.0077554B46,NA,ST,2014-09-19T00:00:00Z,F,H,73,1.2,4,NA,NA
BY15,2015,3DD.0077554B4E,NA,ST,2014-08-20T00:00:00Z,F,H,54,1.1,3,AD,NA
BY15,2015,3DD.0077554B50,NA,ST,2014-09-26T00:00:00Z,F,W,62,R.2,NA,NA,NA
BY15,2015,3DD.0077554B53,NA,ST,2014-08-20T00:00:00Z,F,H,68,1.2,4,AD,NA
BY15,2015,3DD.0077554B54,NA,ST,2014-10-20T00:00:00Z,M,H,86,1.2,4,AD,NA
BY15,2015,3DD.0077554B5B,NA,ST,2014-10-08T00:00:00Z,F,H,70,1.2,4,AD,SN
BY15,2015,3DD.0077554B5D,NA,ST,2014-08-01T00:00:00Z,F,W,70,3.2,6,NA,NA
BY15,2015,3DD.0077554B60,NA,ST,2014-10-03T00:00:00Z,F,H,75,1.2,4,AD,SN
BY15,2015,3DD.0077554B6B,NA,ST,2014-08-18T00:00:00Z,F,H,59,1.1,3,NA,SN
BY15,2015,3DD.0077554B6C,NA,ST,2014-09-15T00:00:00Z,F,H,70,1.2,4,AD,NA
BY15,2015,3DD.0077554B71,NA,ST,2014-09-05T00:00:00Z,F,H,57,1.1,3,AD,SN
BY15,2015,3DD.0077554B74,NA,ST,2014-08-01T00:00:00Z,M,H,71,1.2,4,AD,SN
BY15,2015,3DD.0077554B77,NA,ST,2014-09-16T00:00:00Z,M,H,74,1.2,4,AD,NA
BY15,2015,3DD.0077554B7B,NA,ST,2014-09-16T00:00:00Z,M,W,58,R.1,NA,NA,NA
BY15,2015,3DD.0077554B8B,NA,ST,2014-09-02T00:00:00Z,M,H,57,1.1,3,AD,SN
BY15,2015,3DD.0077554B93,NA,ST,2014-09-29T00:00:00Z,F,H,53,1.1,3,AD,NA
BY15,2015,3DD.0077554B97,NA,ST,2014-08-18T00:00:00Z,M,H,60,1.1,3,AD,NA
BY15,2015,3DD.0077554B98,NA,ST,2014-08-27T00:00:00Z,F,H,68,1.2,4,NA,SN
BY15,2015,3DD.0077554B9B,NA,ST,2014-10-03T00:00:00Z,F,H,68,1.2,4,NA,NA
BY15,2015,3DD.0077554B9E,NA,ST,2014-09-12T00:00:00Z,M,H,61,1.1,3,AD,NA
BY15,2015,3DD.0077554BA4,NA,ST,2014-08-13T00:00:00Z,F,H,67,1.2,4,NA,NA
BY15,2015,3DD.0077554BBC,NA,ST,2014-07-30T00:00:00Z,F,H,69,1.2,4,AD,NA
BY15,2015,3DD.0077554BC1,NA,ST,2014-08-25T00:00:00Z,M,H,58,1.1,3,AD,SN
BY15,2015,3DD.0077554C24,NA,ST,2014-09-22T00:00:00Z,F,W,75,3.2,6,NA,NA
BY15,2015,3DD.0077554C40,NA,ST,2014-08-20T00:00:00Z,F,H,78,1.2,4,AD,NA
BY15,2015,3DD.0077554C42,NA,ST,2014-09-19T00:00:00Z,F,H,60,1.1,3,AD,NA
BY15,2015,3DD.0077554C60,NA,ST,2014-09-12T00:00:00Z,F,W,67,2.2,5,NA,NA
BY15,2015,3DD.0077554C94,NA,ST,2014-09-19T00:00:00Z,M,H,66,1.2,4,AD,SN
BY15,2015,3DD.0077554C98,NA,ST,2014-09-19T00:00:00Z,F,H,70,1.2,4,AD,NA
BY15,2015,3DD.0077554C9C,NA,ST,2014-10-03T00:00:00Z,F,W,57,2.1,4,NA,NA
BY15,2015,3DD.0077554CAD,NA,ST,2014-09-02T00:00:00Z,M,H,76,1.2,4,NA,NA
BY15,2015,3DD.0077554CB0,NA,ST,2014-08-29T00:00:00Z,M,H,51,1.1,3,AD,SN
BY15,2015,3DD.0077554CB2,NA,ST,2014-09-26T00:00:00Z,F,W,56,2.1,4,NA,NA
BY15,2015,3DD.0077554CD7,NA,ST,2014-09-19T00:00:00Z,F,H,68,1.2,4,AD,SN
BY15,2015,3DD.0077554CDB,NA,ST,2014-08-20T00:00:00Z,M,W,57,2.1,4,NA,NA
BY15,2015,3DD.0077554CF2,NA,ST,2014-09-22T00:00:00Z,F,H,71,1.2,4,AD,NA
BY15,2015,3DD.0077554CFE,NA,ST,2014-08-01T00:00:00Z,M,H,69,1.2,4,AD,NA
BY15,2015,3DD.0077554D17,NA,ST,2014-09-24T00:00:00Z,F,H,70,1.2,4,NA,NA
BY15,2015,3DD.0077554D46,NA,ST,2014-09-05T00:00:00Z,F,H,68,1.2,4,AD,NA
BY15,2015,3DD.0077554D4B,NA,ST,2014-07-21T00:00:00Z,M,H,50,R.1,NA,NA,NA
BY15,2015,3DD.0077554D53,NA,ST,2014-09-29T00:00:00Z,M,H,73,1.2,4,AD,NA
BY15,2015,3DD.0077554D63,NA,ST,2014-08-04T00:00:00Z,F,H,71,1.2,4,NA,SN
BY15,2015,3DD.0077554D7F,NA,ST,2014-08-18T00:00:00Z,M,H,56,1.1,3,AD,SN
BY15,2015,3DD.0077554DA6,NA,ST,2014-09-26T00:00:00Z,F,H,55,1.1,3,AD,NA
BY15,2015,3DD.0077554E03,NA,ST,2014-08-13T00:00:00Z,F,H,64,1.2,4,AD,NA
BY15,2015,3DD.0077554E0B,NA,ST,2014-08-27T00:00:00Z,F,H,74,1.2,4,NA,SN
BY15,2015,3DD.0077554E10,NA,ST,2014-09-29T00:00:00Z,F,W,72,2.2,5,NA,NA
BY15,2015,3DD.0077554E25,NA,ST,2014-09-29T00:00:00Z,F,H,69,1.2,4,AD,SN
BY15,2015,3DD.0077554E36,NA,ST,2014-08-29T00:00:00Z,M,H,56,1.1,3,AD,NA
BY15,2015,3DD.0077554E4C,NA,ST,2014-10-13T00:00:00Z,F,W,73,R.2,NA,NA,NA
BY15,2015,3DD.0077554E53,NA,ST,2014-10-08T00:00:00Z,M,H,64,2.1,4,NA,NA
BY15,2015,3DD.0077554E5D,NA,ST,2014-08-08T00:00:00Z,F,H,69,1.2,4,AD,NA
BY15,2015,3DD.0077554E63,NA,ST,2014-08-04T00:00:00Z,F,W,71,2.2,5,NA,NA
BY15,2015,3DD.0077554E69,NA,ST,2014-09-15T00:00:00Z,F,H,68,1.2,4,AD,NA
BY15,2015,3DD.0077554E89,NA,ST,2014-08-13T00:00:00Z,M,H,54,1.1,3,AD,NA
BY15,2015,3DD.0077554E9A,NA,ST,2014-07-30T00:00:00Z,M,W,69,3.2,6,NA,NA
BY15,2015,3DD.0077554EA2,NA,ST,2014-08-06T00:00:00Z,F,W,68,2.2,5,NA,NA
BY15,2015,3DD.0077554EA5,NA,ST,2014-09-26T00:00:00Z,F,H,60,1.2,4,AD,NA
BY15,2015,3DD.0077554EAC,NA,ST,2014-08-04T00:00:00Z,M,H,54,1.1,3,AD,NA
BY15,2015,3DD.0077554EE7,NA,ST,2014-07-30T00:00:00Z,F,W,59,2.1,4,NA,NA
BY15,2015,3DD.0077554F01,NA,ST,2014-09-22T00:00:00Z,M,H,57,1.1,3,NA,SN
BY15,2015,3DD.0077554F26,NA,ST,2014-08-20T00:00:00Z,F,H,75,1.2,4,AD,NA
BY15,2015,3DD.0077554F3A,NA,ST,2014-08-15T00:00:00Z,M,H,67,1.2,4,NA,NA
BY15,2015,3DD.0077554F41,NA,ST,2014-08-20T00:00:00Z,F,H,54,1.1,3,AD,NA
BY15,2015,3DD.0077554FA6,NA,ST,2014-09-12T00:00:00Z,M,H,56,1.1,3,AD,NA
BY15,2015,3DD.0077554FAA,NA,ST,2014-09-16T00:00:00Z,M,W,75,2.2,5,NA,NA
BY15,2015,3DD.0077554FB9,NA,ST,2014-08-11T00:00:00Z,M,H,54,1.1,3,AD,NA
BY15,2015,3DD.0077554FC7,NA,ST,2014-10-03T00:00:00Z,F,H,55,1.1,3,AD,NA
BY15,2015,3DD.0077554FC8,NA,ST,2014-08-13T00:00:00Z,F,H,69,1.2,4,AD,NA
BY15,2015,3DD.0077554FD0,NA,ST,2014-09-10T00:00:00Z,M,W,73,2.2,5,NA,NA
BY15,2015,3DD.0077554FDF,NA,ST,2014-08-04T00:00:00Z,F,H,63,1.2,4,AD,NA
BY15,2015,3DD.0077554FE1,NA,ST,2014-10-03T00:00:00Z,F,H,78,1.2,4,AD,SN
BY15,2015,3DD.0077554FE2,NA,ST,2014-09-24T00:00:00Z,M,W,78,2.2,5,NA,NA
BY15,2015,3DD.0077554FEB,NA,ST,2014-09-15T00:00:00Z,F,H,71,1.2,4,AD,SN
BY15,2015,3DD.0077554FFF,NA,ST,2014-09-15T00:00:00Z,F,W,72,2.2,5,NA,NA
BY15,2015,3DD.0077555001,NA,ST,2014-09-12T00:00:00Z,F,H,68,1.2,4,AD,NA
BY15,2015,3DD.0077555008,NA,ST,2014-09-29T00:00:00Z,F,H,79,1.2,4,AD,NA
BY15,2015,3DD.007755500E,NA,ST,2014-10-10T00:00:00Z,F,H,78,1.2,4,AD,NA
BY15,2015,3DD.0077555013,NA,ST,2014-07-21T00:00:00Z,M,H,61,1.1,3,NA,NA
BY15,2015,3DD.0077555030,NA,ST,2014-09-26T00:00:00Z,F,H,66,1.2,4,NA,NA
BY15,2015,3DD.00775552B9,NA,ST,2014-08-01T00:00:00Z,M,H,55,1.1,3,AD,SN
BY15,2015,3DD.00775552C2,NA,ST,2014-08-22T00:00:00Z,M,H,71,1.2,4,AD,NA
BY15,2015,3DD.00775552D4,NA,ST,2014-09-19T00:00:00Z,F,H,66,1.2,4,AD,SN
BY15,2015,3DD.00775552DB,NA,ST,2014-08-15T00:00:00Z,F,H,68,1.2,4,AD,SN
BY15,2015,3DD.00775552E9,NA,ST,2014-08-25T00:00:00Z,F,W,74,2.2,5,NA,NA
BY15,2015,3DD.00775552EB,NA,ST,2014-09-15T00:00:00Z,F,H,70,1.2,4,AD,NA
BY15,2015,3DD.00775552ED,NA,ST,2014-09-08T00:00:00Z,M,H,59,1.1,3,AD,NA
BY15,2015,3DD.00775552F2,NA,ST,2014-07-21T00:00:00Z,M,H,53,1.1,3,AD,SN
BY15,2015,3DD.00775552FC,NA,ST,2014-08-20T00:00:00Z,F,W,66,R.2,NA,NA,NA
BY15,2015,3DD.007755530C,NA,ST,2014-09-29T00:00:00Z,F,H,80,1.2,4,AD,NA
BY15,2015,3DD.0077555319,NA,ST,2014-08-20T00:00:00Z,F,W,64,2.2,5,NA,NA
BY15,2015,3DD.0077555321,NA,ST,2014-09-02T00:00:00Z,F,H,55,1.1,3,AD,SN
BY15,2015,3DD.0077555329,NA,ST,2014-10-29T00:00:00Z,F,H,77,1.2,4,AD,NA
BY15,2015,3DD.0077555358,NA,ST,2014-09-15T00:00:00Z,M,H,69,1.2,4,AD,NA
BY15,2015,3DD.0077555361,NA,ST,2014-08-29T00:00:00Z,F,W,54,2.1,4,NA,NA
BY15,2015,3DD.007755536B,NA,ST,2014-10-13T00:00:00Z,F,H,72,1.2,4,NA,NA
BY15,2015,3DD.00775553AA,NA,ST,2014-09-19T00:00:00Z,F,H,72,1.2,4,AD,NA
BY15,2015,3DD.00775553B5,NA,ST,2014-09-22T00:00:00Z,F,H,52,1.1,3,AD,NA
BY15,2015,3DD.00775553B6,NA,ST,2014-10-06T00:00:00Z,F,W,67,2.2,5,NA,NA
BY15,2015,3DD.00775553BA,NA,ST,2014-09-19T00:00:00Z,F,W,64,2.2,5,NA,NA
